"Study_ID","Study_Name","Location_ID","Location_Description","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Date","Field_Collection_Time","Field_Collection_Date_Time","Field_Collection_Comment","Matrix","Source","Depth_Value","Depth_Value_Units","Result_Parameter_Name","Result_Value","Result_Value_Units","Result_Data_Qualifier","Result_Method","Result_Method_Description","Result_Comment","Result_Data_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Continuous_Result_System_ID"
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 43","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:58.6066667,8/9/2016 4:38:58 PM,"","Water","Salt/Marine Water",2.5,"m","Dissolved Oxygen","6.4097208","mg/L","IA","DO-CLARK","Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark) Cell Sensor with Fixed Membrane (Flow Dependent)","Calculated with Multiplier 1.071","Final",48.4166700009363,-123.025,118967935
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:00.1433333,8/9/2016 4:39:00 PM,"","Water","Salt/Marine Water",3,"m","Temperature, water","11.5092","deg C","","TEMPTHERM","Temperature by thermistor","","Final",48.4166700009363,-123.025,118744656
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","C-Star","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:00.1433333,8/9/2016 4:39:00 PM,"","Water","Salt/Marine Water",3,"m","Light Transmission","86.6701","%","","Transmissometer","Underwater beam transmittance by photoelectric transmissometer, wavelength 650-60 nm, pathlength 25 cm.","","Final",48.4166700009363,-123.025,118745310
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","QSP-2200","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:00.1433333,8/9/2016 4:39:00 PM,"","Water","Salt/Marine Water",3,"m","Photosynthetically active radiation","146.1","umol/m2/s","","PARSensor-Sphere","Sensor using a spherical silicon photovoltaic detector for measuring quantum response of photosynthetically active radiation (PAR) in 400-700 nm spectrum","","Final",48.4166700009363,-123.025,118745964
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 4","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:00.1433333,8/9/2016 4:39:00 PM,"","Water","Salt/Marine Water",3,"m","Salinity","30.4322","PSU","","PSS78-SalinityCalc","Seawater salinity calculated from conductivity, temperature and pressure sensor measurements, based on the Practical Salinity Scale 1978 (PSS-78) and adopted by UNESCO in 1981 as the standard method for calculating salinity from conductivity measurements.","","Final",48.4166700009363,-123.025,118746618
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 29","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:01.6800000,8/9/2016 4:39:01 PM,"","Water","Salt/Marine Water",,"","Depth","3.5","m","","UNESCO83-DepthCalc","Seawater depth calculated from pressure sensor measurements using UNESCO Technical Papers in Marine Science No. 44 formula. This empirical formula takes compressibility (density) into account. An ocean water column at 0 °C (t = 0) and 35 PSU (s = 35) is assumed.  The gravity variation with latitude and pressure is computed. Then, depth is calculated from pressure.","","Final",48.4166700009363,-123.025,118746292
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 29","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:01.6800000,8/9/2016 4:39:01 PM,"","Water","Salt/Marine Water",3.5,"m","Pressure","3.53","dbar","","Pressure-StrainGauge","Strain-gauge pressure sensor","","Final",48.4166700009363,-123.025,118744330
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 4","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:01.6800000,8/9/2016 4:39:01 PM,"","Water","Salt/Marine Water",3.5,"m","Conductivity","3.485948","S/m","","CONDUCTIVITY-SBE","Conductivity sensor using cylindrical, flow-through, borosilicate glass cell with three internal platinum electrodes & Wein bridge, unique to Sea-Bird Electronics","","Final",48.4166700009363,-123.025,118744984
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","C-Star","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:57.0700000,8/9/2016 4:38:57 PM,"","Water","Salt/Marine Water",2,"m","Light Transmission","86.629","%","","Transmissometer","Underwater beam transmittance by photoelectric transmissometer, wavelength 650-60 nm, pathlength 25 cm.","","Final",48.4166700009363,-123.025,118745308
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","QSP-2200","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:57.0700000,8/9/2016 4:38:57 PM,"","Water","Salt/Marine Water",2,"m","Photosynthetically active radiation","207.61","umol/m2/s","","PARSensor-Sphere","Sensor using a spherical silicon photovoltaic detector for measuring quantum response of photosynthetically active radiation (PAR) in 400-700 nm spectrum","","Final",48.4166700009363,-123.025,118745962
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","C-Star","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:01.6800000,8/9/2016 4:39:01 PM,"","Water","Salt/Marine Water",3.5,"m","Beam Attenuation","0.5764","m^-1","","BeamAttenCalc","Light beam attenuation coefficient in water column, calculated from transmissometer measurements, wavelength 650 to 660 nm, pathlength 25 cm","","Final",48.4166700009363,-123.025,118745638
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 4","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:01.6800000,8/9/2016 4:39:01 PM,"","Water","Salt/Marine Water",3.5,"m","Density as sigma-t","23.1338","kg/m3-1000","","UNESCO83-DensityCalc","Seawater density calculated from conductivity, temperature and pressure sensor measurements.  For sigma-t, density is reported as a function of temperature and salinity at pressure = 0, minus 1000.","","Final",48.4166700009363,-123.025,118746946
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 4","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:57.0700000,8/9/2016 4:38:57 PM,"","Water","Salt/Marine Water",2,"m","Salinity","30.4309","PSU","","PSS78-SalinityCalc","Seawater salinity calculated from conductivity, temperature and pressure sensor measurements, based on the Practical Salinity Scale 1978 (PSS-78) and adopted by UNESCO in 1981 as the standard method for calculating salinity from conductivity measurements.","","Final",48.4166700009363,-123.025,118746616
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","ECO-FLNTURT","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:57.0700000,8/9/2016 4:38:57 PM,"","Water","Salt/Marine Water",2,"m","Fluorescence","4.10790471","mg/m3","IA","FLUOROMETER-OP","Open path fluorometric optical sensor for Chlorophyll, Colored Dissolved Organic Matter (CDOM), Uranine (fluorescein), Rhodamine, Phycoerythrin, and Phycocyanin fluorescence.","Calculated with Subtrahend 0.061 and Multiplier 19.683","Final",48.4166700009363,-123.025,118884898
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","ECO-FLNTURT","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:01.6800000,8/9/2016 4:39:01 PM,"","Water","Salt/Marine Water",3.5,"m","Fluorescence","4.34410431","mg/m3","IA","FLUOROMETER-OP","Open path fluorometric optical sensor for Chlorophyll, Colored Dissolved Organic Matter (CDOM), Uranine (fluorescein), Rhodamine, Phycoerythrin, and Phycocyanin fluorescence.","Calculated with Subtrahend 0.061 and Multiplier 19.683","Final",48.4166700009363,-123.025,118883908
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 43","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:01.6800000,8/9/2016 4:39:01 PM,"","Water","Salt/Marine Water",3.5,"m","Dissolved Oxygen","6.4136835","mg/L","IA","DO-CLARK","Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark) Cell Sensor with Fixed Membrane (Flow Dependent)","Calculated with Multiplier 1.071","Final",48.4166700009363,-123.025,118965168
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 29","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:03.2166667,8/9/2016 4:39:03 PM,"","Water","Salt/Marine Water",,"","Depth","4","m","","UNESCO83-DepthCalc","Seawater depth calculated from pressure sensor measurements using UNESCO Technical Papers in Marine Science No. 44 formula. This empirical formula takes compressibility (density) into account. An ocean water column at 0 °C (t = 0) and 35 PSU (s = 35) is assumed.  The gravity variation with latitude and pressure is computed. Then, depth is calculated from pressure.","","Final",48.4166700009363,-123.025,118746293
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:03.2166667,8/9/2016 4:39:03 PM,"","Water","Salt/Marine Water",4,"m","Temperature, water","11.5058","deg C","","TEMPTHERM","Temperature by thermistor","","Final",48.4166700009363,-123.025,118744658
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","C-Star","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:03.2166667,8/9/2016 4:39:03 PM,"","Water","Salt/Marine Water",4,"m","Light Transmission","86.2844","%","","Transmissometer","Underwater beam transmittance by photoelectric transmissometer, wavelength 650-60 nm, pathlength 25 cm.","","Final",48.4166700009363,-123.025,118745312
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","QSP-2200","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:03.2166667,8/9/2016 4:39:03 PM,"","Water","Salt/Marine Water",4,"m","Photosynthetically active radiation","108.61","umol/m2/s","","PARSensor-Sphere","Sensor using a spherical silicon photovoltaic detector for measuring quantum response of photosynthetically active radiation (PAR) in 400-700 nm spectrum","","Final",48.4166700009363,-123.025,118745966
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 43","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:57.0700000,8/9/2016 4:38:57 PM,"","Water","Salt/Marine Water",2,"m","Dissolved Oxygen","6.4535247","mg/L","IA","DO-CLARK","Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark) Cell Sensor with Fixed Membrane (Flow Dependent)","Calculated with Multiplier 1.071","Final",48.4166700009363,-123.025,118964430
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 43","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:57.0700000,8/9/2016 4:38:57 PM,"","Water","Salt/Marine Water",2,"m","Dissolved Oxygen Percent Saturation","71.779491","%","IA","DO-CLARK","Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark) Cell Sensor with Fixed Membrane (Flow Dependent)","Calculated with Multiplier 1.071","Final",48.4166700009363,-123.025,118975981
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 4","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:03.2166667,8/9/2016 4:39:03 PM,"","Water","Salt/Marine Water",4,"m","Salinity","30.4351","PSU","","PSS78-SalinityCalc","Seawater salinity calculated from conductivity, temperature and pressure sensor measurements, based on the Practical Salinity Scale 1978 (PSS-78) and adopted by UNESCO in 1981 as the standard method for calculating salinity from conductivity measurements.","","Final",48.4166700009363,-123.025,118746620
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 4","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:03.2166667,8/9/2016 4:39:03 PM,"","Water","Salt/Marine Water",4,"m","Density as sigma-t","23.1351","kg/m3-1000","","UNESCO83-DensityCalc","Seawater density calculated from conductivity, temperature and pressure sensor measurements.  For sigma-t, density is reported as a function of temperature and salinity at pressure = 0, minus 1000.","","Final",48.4166700009363,-123.025,118746947
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:58.6066667,8/9/2016 4:38:58 PM,"","Water","Salt/Marine Water",2.5,"m","Temperature, water","11.5165","deg C","","TEMPTHERM","Temperature by thermistor","","Final",48.4166700009363,-123.025,118744655
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","C-Star","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:58.6066667,8/9/2016 4:38:58 PM,"","Water","Salt/Marine Water",2.5,"m","Light Transmission","86.2746","%","","Transmissometer","Underwater beam transmittance by photoelectric transmissometer, wavelength 650-60 nm, pathlength 25 cm.","","Final",48.4166700009363,-123.025,118745309
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 43","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:03.2166667,8/9/2016 4:39:03 PM,"","Water","Salt/Marine Water",4,"m","Dissolved Oxygen","6.4310337","mg/L","IA","DO-CLARK","Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark) Cell Sensor with Fixed Membrane (Flow Dependent)","Calculated with Multiplier 1.071","Final",48.4166700009363,-123.025,118967473
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 29","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:39:04.7500000,8/9/2016 4:39:04 PM,"","Water","Salt/Marine Water",4.5,"m","Pressure","4.538","dbar","","Pressure-StrainGauge","Strain-gauge pressure sensor","","Final",48.4166700009363,-123.025,118744332
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","C-Star","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:58.6066667,8/9/2016 4:38:58 PM,"","Water","Salt/Marine Water",2.5,"m","Beam Attenuation","0.5906","m^-1","","BeamAttenCalc","Light beam attenuation coefficient in water column, calculated from transmissometer measurements, wavelength 650 to 660 nm, pathlength 25 cm","","Final",48.4166700009363,-123.025,118745636
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 4","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:58.6066667,8/9/2016 4:38:58 PM,"","Water","Salt/Marine Water",2.5,"m","Density as sigma-t","23.1307","kg/m3-1000","","UNESCO83-DensityCalc","Seawater density calculated from conductivity, temperature and pressure sensor measurements.  For sigma-t, density is reported as a function of temperature and salinity at pressure = 0, minus 1000.","","Final",48.4166700009363,-123.025,118746944
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","SJF000","Strait of Juan de Fuca - South of Cattle Point - North","SBE 43","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time","08/09/2016",16:38:58.6066667,8/9/2016 4:38:58 PM,"","Water","Salt/Marine Water",2.5,"m","Dissolved Oxygen Percent Saturation","71.277192","%","IA","DO-CLARK","Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark) Cell Sensor with Fixed Membrane (Flow Dependent)","Calculated with Multiplier 1.071","Final",48.4166700009363,-123.025,118980727
